"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"6371","574","1400000US06037530302","Census Tract 5303.02, Los Angeles County, California"
"3427","291","1400000US06037530400","Census Tract 5304, Los Angeles County, California"
"4555","439","1400000US06037530500","Census Tract 5305, Los Angeles County, California"
"3652","464","1400000US06037530601","Census Tract 5306.01, Los Angeles County, California"
"1271","199","1400000US06037530602","Census Tract 5306.02, Los Angeles County, California"
"1859","424","1400000US06037530700","Census Tract 5307, Los Angeles County, California"
"6639","552","1400000US06037530801","Census Tract 5308.01, Los Angeles County, California"
"3251","408","1400000US06037530802","Census Tract 5308.02, Los Angeles County, California"
"4158","564","1400000US06037530901","Census Tract 5309.01, Los Angeles County, California"
"3863","468","1400000US06037530902","Census Tract 5309.02, Los Angeles County, California"
"5219","599","1400000US06037531000","Census Tract 5310, Los Angeles County, California"
"4961","609","1400000US06037531101","Census Tract 5311.01, Los Angeles County, California"
"3005","416","1400000US06037531102","Census Tract 5311.02, Los Angeles County, California"
"5366","473","1400000US06037531201","Census Tract 5312.01, Los Angeles County, California"
"4415","561","1400000US06037531202","Census Tract 5312.02, Los Angeles County, California"
"5734","623","1400000US06037531301","Census Tract 5313.01, Los Angeles County, California"
"6084","461","1400000US06037531302","Census Tract 5313.02, Los Angeles County, California"
"3383","393","1400000US06037531502","Census Tract 5315.02, Los Angeles County, California"
"3651","465","1400000US06037531503","Census Tract 5315.03, Los Angeles County, California"
"4631","685","1400000US06037531504","Census Tract 5315.04, Los Angeles County, California"
"4448","545","1400000US06037531602","Census Tract 5316.02, Los Angeles County, California"
"3617","444","1400000US06037531603","Census Tract 5316.03, Los Angeles County, California"
"3555","358","1400000US06037531604","Census Tract 5316.04, Los Angeles County, California"
"5721","468","1400000US06037531701","Census Tract 5317.01, Los Angeles County, California"
"4345","488","1400000US06037531702","Census Tract 5317.02, Los Angeles County, California"
"4705","478","1400000US06037531800","Census Tract 5318, Los Angeles County, California"
"6380","637","1400000US06037531901","Census Tract 5319.01, Los Angeles County, California"
"4194","558","1400000US06037531902","Census Tract 5319.02, Los Angeles County, California"
"3350","323","1400000US06037532001","Census Tract 5320.01, Los Angeles County, California"
"3335","424","1400000US06037532002","Census Tract 5320.02, Los Angeles County, California"
"6273","531","1400000US06037532101","Census Tract 5321.01, Los Angeles County, California"
"3396","355","1400000US06037532102","Census Tract 5321.02, Los Angeles County, California"
"7113","552","1400000US06037532200","Census Tract 5322, Los Angeles County, California"
"4546","353","1400000US06037532302","Census Tract 5323.02, Los Angeles County, California"
"4393","293","1400000US06037532303","Census Tract 5323.03, Los Angeles County, California"
"4677","804","1400000US06037532304","Census Tract 5323.04, Los Angeles County, California"
"64","38","1400000US06037532400","Census Tract 5324, Los Angeles County, California"
"4384","332","1400000US06037532500","Census Tract 5325, Los Angeles County, California"
"3188","392","1400000US06037532603","Census Tract 5326.03, Los Angeles County, California"
"2941","356","1400000US06037532604","Census Tract 5326.04, Los Angeles County, California"
"3641","469","1400000US06037532605","Census Tract 5326.05, Los Angeles County, California"
"4173","345","1400000US06037532606","Census Tract 5326.06, Los Angeles County, California"
"2929","431","1400000US06037532700","Census Tract 5327, Los Angeles County, California"
"4174","482","1400000US06037532800","Census Tract 5328, Los Angeles County, California"
"6499","484","1400000US06037532900","Census Tract 5329, Los Angeles County, California"
"3979","463","1400000US06037533001","Census Tract 5330.01, Los Angeles County, California"
"2679","342","1400000US06037533002","Census Tract 5330.02, Los Angeles County, California"
"3255","349","1400000US06037533103","Census Tract 5331.03, Los Angeles County, California"
"4291","344","1400000US06037533104","Census Tract 5331.04, Los Angeles County, California"
"2575","405","1400000US06037533105","Census Tract 5331.05, Los Angeles County, California"
"1534","232","1400000US06037533106","Census Tract 5331.06, Los Angeles County, California"
"3517","307","1400000US06037533107","Census Tract 5331.07, Los Angeles County, California"
"2696","382","1400000US06037533201","Census Tract 5332.01, Los Angeles County, California"
"2907","406","1400000US06037533202","Census Tract 5332.02, Los Angeles County, California"
"1910","317","1400000US06037533203","Census Tract 5332.03, Los Angeles County, California"
"3643","474","1400000US06037533300","Census Tract 5333, Los Angeles County, California"
"5376","455","1400000US06037533401","Census Tract 5334.01, Los Angeles County, California"
"3977","373","1400000US06037533402","Census Tract 5334.02, Los Angeles County, California"
"2884","438","1400000US06037533403","Census Tract 5334.03, Los Angeles County, California"
"3161","300","1400000US06037533501","Census Tract 5335.01, Los Angeles County, California"
"2722","351","1400000US06037533502","Census Tract 5335.02, Los Angeles County, California"
"1940","276","1400000US06037533503","Census Tract 5335.03, Los Angeles County, California"
"4956","424","1400000US06037533601","Census Tract 5336.01, Los Angeles County, California"
"5334","547","1400000US06037533602","Census Tract 5336.02, Los Angeles County, California"
"5788","530","1400000US06037533603","Census Tract 5336.03, Los Angeles County, California"
"3588","322","1400000US06037533701","Census Tract 5337.01, Los Angeles County, California"
"3612","357","1400000US06037533702","Census Tract 5337.02, Los Angeles County, California"
"4374","385","1400000US06037533703","Census Tract 5337.03, Los Angeles County, California"
"6244","648","1400000US06037533803","Census Tract 5338.03, Los Angeles County, California"
"4304","456","1400000US06037533804","Census Tract 5338.04, Los Angeles County, California"
"3870","404","1400000US06037533805","Census Tract 5338.05, Los Angeles County, California"
"4281","460","1400000US06037533806","Census Tract 5338.06, Los Angeles County, California"
"5787","425","1400000US06037533901","Census Tract 5339.01, Los Angeles County, California"
"4115","484","1400000US06037533902","Census Tract 5339.02, Los Angeles County, California"
"5984","457","1400000US06037534001","Census Tract 5340.01, Los Angeles County, California"
"4241","427","1400000US06037534002","Census Tract 5340.02, Los Angeles County, California"
"2362","290","1400000US06037534101","Census Tract 5341.01, Los Angeles County, California"
"6644","521","1400000US06037534102","Census Tract 5341.02, Los Angeles County, California"
"4021","332","1400000US06037534201","Census Tract 5342.01, Los Angeles County, California"
"5795","443","1400000US06037534202","Census Tract 5342.02, Los Angeles County, California"
"3345","315","1400000US06037534203","Census Tract 5342.03, Los Angeles County, California"
"4522","414","1400000US06037534301","Census Tract 5343.01, Los Angeles County, California"
"3995","296","1400000US06037534302","Census Tract 5343.02, Los Angeles County, California"
"2889","333","1400000US06037534403","Census Tract 5344.03, Los Angeles County, California"
"4048","317","1400000US06037534404","Census Tract 5344.04, Los Angeles County, California"
"3964","364","1400000US06037534405","Census Tract 5344.05, Los Angeles County, California"
"4428","315","1400000US06037534406","Census Tract 5344.06, Los Angeles County, California"
"5753","516","1400000US06037534501","Census Tract 5345.01, Los Angeles County, California"
"3877","408","1400000US06037534502","Census Tract 5345.02, Los Angeles County, California"
"4002","487","1400000US06037534700","Census Tract 5347, Los Angeles County, California"
"3141","391","1400000US06037534802","Census Tract 5348.02, Los Angeles County, California"
"5276","629","1400000US06037534803","Census Tract 5348.03, Los Angeles County, California"
"3853","382","1400000US06037534804","Census Tract 5348.04, Los Angeles County, California"
"6766","519","1400000US06037534900","Census Tract 5349, Los Angeles County, California"
"4703","514","1400000US06037535001","Census Tract 5350.01, Los Angeles County, California"
"3351","312","1400000US06037535002","Census Tract 5350.02, Los Angeles County, California"
"7056","552","1400000US06037535101","Census Tract 5351.01, Los Angeles County, California"
"3729","450","1400000US06037535102","Census Tract 5351.02, Los Angeles County, California"
"5695","628","1400000US06037535200","Census Tract 5352, Los Angeles County, California"
"6135","532","1400000US06037535300","Census Tract 5353, Los Angeles County, California"
"3638","385","1400000US06037535400","Census Tract 5354, Los Angeles County, California"
"3586","480","1400000US06037535501","Census Tract 5355.01, Los Angeles County, California"
"5346","641","1400000US06037535502","Census Tract 5355.02, Los Angeles County, California"
"2215","256","1400000US06037535503","Census Tract 5355.03, Los Angeles County, California"
"3534","354","1400000US06037535603","Census Tract 5356.03, Los Angeles County, California"
"4215","327","1400000US06037535604","Census Tract 5356.04, Los Angeles County, California"
"4131","454","1400000US06037535605","Census Tract 5356.05, Los Angeles County, California"
"2106","176","1400000US06037535606","Census Tract 5356.06, Los Angeles County, California"
"3985","493","1400000US06037535607","Census Tract 5356.07, Los Angeles County, California"
"6362","453","1400000US06037535701","Census Tract 5357.01, Los Angeles County, California"
"5207","491","1400000US06037535702","Census Tract 5357.02, Los Angeles County, California"
"7092","573","1400000US06037535802","Census Tract 5358.02, Los Angeles County, California"
"4466","333","1400000US06037535803","Census Tract 5358.03, Los Angeles County, California"
"5219","404","1400000US06037535804","Census Tract 5358.04, Los Angeles County, California"
"5643","463","1400000US06037535901","Census Tract 5359.01, Los Angeles County, California"
"7585","538","1400000US06037535902","Census Tract 5359.02, Los Angeles County, California"
"3883","397","1400000US06037536000","Census Tract 5360, Los Angeles County, California"
"2914","316","1400000US06037536102","Census Tract 5361.02, Los Angeles County, California"
